,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
2003,2,"Forestry, fishing, and related activities",41314,18341,221.09974700000001,56.244658999999999,0.99441900000000005,0.99441900000000005,8488.8251949999994,3862.9174800000001,10341.923828000001,1.1599900000000001,1.68174,0.39817999999999998,0.31020999999999999,1,1,0.80508999999999997,0.72595699999999996,0.92618100000000003,972.75897199999997
2004,2,"Forestry, fishing, and related activities",45332,21545,225.39480599999999,72.650649999999999,1.025439,1.025439,7175.3476559999999,5198.2246089999999,11113.331055000001,1.23526,1.85605,0.47554000000000002,0.42835000000000001,1,1,0.81727000000000005,0.74040700000000004,0.92640299999999998,952.57598900000005
2005,2,"Forestry, fishing, and related activities",46613,22556,285.20858800000002,106.485832,1.0578160000000001,1.0578160000000001,8007.375,4830.658203,10825.157227,1.2353499999999999,1.8492999999999999,0.58911999999999998,0.61956,1,1,0.83262000000000003,0.77505900000000005,0.90620100000000003,956.90100099999995
2006,2,"Forestry, fishing, and related activities",47739,18746,327.24566700000003,144.952011,1.068756,1.068756,9442.125,5611.5146480000003,13465.024414,1.2349699999999999,1.4967699999999999,0.72360999999999998,0.81750999999999996,1,1,0.95048999999999995,0.93149800000000005,1.133659,1163.7430420000001
2007,2,"Forestry, fishing, and related activities",44457,15991,335.31173699999999,163.75488300000001,1.0915550000000001,1.0915550000000001,8669.4599610000005,6324.7304690000001,12970.560546999999,1.0967,1.19946,0.82948999999999995,0.90083999999999997,1,1,0.98051999999999995,1.0400640000000001,1.164374,1194.469971
2008,2,"Forestry, fishing, and related activities",44443,16263,347.87844799999999,162.96929900000001,1.1406909999999999,1.1406909999999999,8375.1425780000009,5646.3120120000003,13645.416015999999,1.02522,1.1010899999999999,0.91815000000000002,0.93776000000000004,1,1,0.99165999999999999,0.92771400000000004,1.1669879999999999,1180.214966
2009,2,"Forestry, fishing, and related activities",40753,12898,312.24539199999998,158.83329800000001,1.066478,1.066478,8163.3232420000004,6074.1171880000002,13144.347656,1,1,1,1,1,1,1,1,1,1073.6030270000001
2010,2,"Forestry, fishing, and related activities",44505,14013,357.64257800000001,192.719864,1.2646809999999999,1.2646809999999999,10378.745117,6111.4384769999997,13448.924805000001,1.02277,1.0017199999999999,1.10402,1.0960300000000001,1,1,0.98238999999999999,1.0332380000000001,1.114822,1143.4610600000001
2011,2,"Forestry, fishing, and related activities",47681,16689,340.39218099999999,207.41035500000001,1.275671,1.275671,9638.7929690000001,7186.0683589999999,13616.785156,1.04627,1.09368,1.2287300000000001,1.22522,1,1,1.0101,1.114614,1.0612550000000001,1138.0229489999999
2012,2,"Forestry, fishing, and related activities",46377,12066,345.65490699999998,214.35356100000001,1.1924380000000001,1.1924380000000001,10491.362305000001,8162.5161129999997,15094.728515999999,1.00051,0.77929999999999999,1.3388199999999999,1.36907,1,1,1.0685,1.0993919999999999,1.053043,1141.764038
2013,2,"Forestry, fishing, and related activities",48210,13349,388.12243699999999,249.967331,1.2788489999999999,1.2788489999999999,11215.650390999999,8619.6542969999991,14385.046875,1.0121,0.84892000000000001,1.4165000000000001,1.4706600000000001,1,1,1.11124,1.181308,1.108976,1189.584961
2014,2,"Forestry, fishing, and related activities",54969,18274,408.12341300000003,252.64634699999999,1.269371,1.269371,11337.409180000001,9498.2773440000001,15196.005859000001,1.1211599999999999,1.1429,1.4767600000000001,1.5946400000000001,1,1,1.1642699999999999,1.3625579999999999,1.0551870000000001,1209.729004
2015,2,"Forestry, fishing, and related activities",52603,13288,449.155731,305.04788200000002,1.434955,1.434955,11942.680664,10850.431640999999,15764.814453000001,1.07969,0.85721000000000003,1.53711,1.7714000000000001,1,1,1.226,1.477867,1.1034280000000001,1263.611938
2016,2,"Forestry, fishing, and related activities",52416,11509,462.148529,338.50424199999998,1.5223370000000001,1.5223370000000001,12474.900390999999,12507.890625,15120.511719,1.08212,0.76000999999999996,1.5717699999999999,1.91997,1,1,1.27437,1.5726059999999999,1.1144559999999999,1293.5860600000001
1963,3,Oil and gas extraction,9628,3889,0.89571199999999995,1.3957170000000001,0.77741400000000005,0.89571199999999995,3564.806885,516.90222200000005,1653.3260499999999,0.79264999999999997,0.6865,2.2200000000000002E-3,1.72E-3,5.0499999999999998E-3,1,0.56901000000000002,0.37409100000000001,0.91598199999999996,285.27236900000003
1964,3,Oil and gas extraction,9792,3962,0.85983900000000002,1.8736360000000001,0.68762999999999996,0.85983900000000002,3463.789307,568.81512499999997,1793.114746,0.81433,0.76807999999999998,2.2200000000000002E-3,2.5100000000000001E-3,4.7200000000000002E-3,1,0.58645999999999998,0.35167900000000002,0.93233900000000003,274.922211
1965,3,Oil and gas extraction,10255,4286,0.98311700000000002,2.651125,0.70727300000000004,0.98311700000000002,4069.47876,529.76025400000003,1364.4360349999999,0.85572000000000004,0.83928000000000003,2.2200000000000002E-3,3.1099999999999999E-3,4.5100000000000001E-3,1,0.60667000000000004,0.362126,0.91511799999999999,277.18914799999999
1966,3,Oil and gas extraction,11119,4999,0.849518,2.3109660000000001,0.54233399999999998,0.849518,3572.4321289999998,752.15673800000002,1790.858643,0.90824000000000005,0.96723999999999999,2.2200000000000002E-3,3.65E-3,4.4799999999999996E-3,1,0.62612000000000001,0.370338,0.90780700000000003,272.020081
1967,3,Oil and gas extraction,12064,5364,0.83939399999999997,2.8882059999999998,0.57005499999999998,0.83939399999999997,3989.3640140000002,899.94628899999998,1805.55249,0.96923999999999999,1.0349900000000001,2.2200000000000002E-3,4.47E-3,4.64E-3,1,0.64202000000000004,0.440278,0.84983699999999995,265.792145
1968,3,Oil and gas extraction,12520,5344,0.94353699999999996,4.0857739999999998,0.64234500000000005,0.94353699999999996,4844.8671880000002,669.50427200000001,1655.013794,0.99070000000000003,1.0018100000000001,2.2200000000000002E-3,5.5199999999999997E-3,4.8799999999999998E-3,1,0.65461000000000003,0.39484200000000003,0.87107400000000001,263.72128300000003
1969,3,Oil and gas extraction,13424,5934,0.849387,4.4878030000000004,0.58877900000000005,0.849387,4496.8867190000001,864.85150099999998,2121.4860840000001,1.02786,1.09276,2.2200000000000002E-3,7.3600000000000002E-3,5.2100000000000002E-3,1,0.66791999999999996,0.365734,0.94213400000000003,263.14086900000001
1970,3,Oil and gas extraction,14230,6482,0.91284200000000004,6.1964059999999996,0.69688899999999998,0.91284200000000004,5042.0341799999997,940.42987100000005,1756.817505,1.0504599999999999,1.1690499999999999,2.2200000000000002E-3,9.7199999999999995E-3,5.7000000000000002E-3,1,0.67888000000000004,0.418657,0.86085100000000003,259.504639
1971,3,Oil and gas extraction,14896,6842,0.90719899999999998,7.6962609999999998,0.77993900000000005,0.90719899999999998,5226.2368159999996,920.67028800000003,1896.802124,1.03976,1.1988399999999999,2.2200000000000002E-3,1.2359999999999999E-2,6.2399999999999999E-3,1,0.68608999999999998,0.38423000000000002,0.820411,255.11419699999999
1972,3,Oil and gas extraction,14978,6749,0.80900799999999995,8.2554210000000001,0.74761699999999998,0.80900799999999995,4653.6997069999998,1230.857544,2333.821289,1.0330299999999999,1.1556599999999999,2.2200000000000002E-3,1.652E-2,6.8399999999999997E-3,1,0.69128000000000001,0.48618600000000001,0.767258,268.42013500000002
1973,3,Oil and gas extraction,17199,7466,0.80664000000000002,12.604194,0.95214399999999999,0.80664000000000002,5668.7539059999999,1317.5482179999999,2731.5283199999999,1.0266,1.1831799999999999,2.2200000000000002E-3,2.2460000000000001E-2,7.4900000000000001E-3,1,0.69821,0.494618,0.78424700000000003,261.91598499999998
1974,3,Oil and gas extraction,27588,12106,0.86344799999999999,25.665130999999999,1.68255,0.86344799999999999,10008.127930000001,1793.30603,3651.4904790000001,1.00745,1.6170800000000001,2.2200000000000002E-3,2.6550000000000001E-2,7.9900000000000006E-3,1,0.70530000000000004,0.57088899999999998,0.90953300000000004,277.18637100000001
1975,3,Oil and gas extraction,31801,13600,0.85254600000000003,26.736136999999999,1.9003920000000001,0.85254600000000003,11540.833008,2226.1977539999998,4403.6274409999996,0.95320000000000005,1.61381,2.2200000000000002E-3,2.7349999999999999E-2,8.5400000000000007E-3,1,0.71538999999999997,0.58096099999999995,0.978989,291.27011099999999
1976,3,Oil and gas extraction,35979,14856,0.85697900000000005,28.200876000000001,2.275604,0.85697900000000005,13525.474609000001,2644.2048340000001,4921.1303710000002,0.96509999999999996,1.6439600000000001,2.2200000000000002E-3,2.6800000000000001E-2,9.6100000000000005E-3,1,0.72867000000000004,0.624054,1.0017290000000001,304.90957600000002
1977,3,Oil and gas extraction,42317,17717,0.88517400000000002,29.435354,3.0053019999999999,0.88517400000000002,15526.352539,3040.039307,5999.3969729999999,0.98711000000000004,1.81135,2.2200000000000002E-3,2.537E-2,1.1429999999999999E-2,1,0.74389000000000005,0.75086200000000003,1.0669630000000001,336.48379499999999
1978,3,Oil and gas extraction,46632,18620,2.6541860000000002,26.578918000000002,3.5200480000000001,0.86667799999999995,16819.310547000001,4218.1621089999999,6940.908203,0.99836000000000003,1.7620499999999999,2.2200000000000002E-3,2.6720000000000001E-2,1.4030000000000001E-2,1,0.76759999999999995,0.76722800000000002,1.2007190000000001,367.55825800000002
1979,3,Oil and gas extraction,62123,28815,16.118935,31.443757999999999,4.4673499999999997,0.88795400000000002,19862.074218999998,4798.8530270000001,8594.1533199999994,0.97975000000000001,2.4341900000000001,8.3099999999999997E-3,3.9600000000000003E-2,1.762E-2,1,0.80201,0.85102800000000001,1.27261,394.04986600000001
1980,3,Oil and gas extraction,95657,35989,83.842934,95.929916000000006,9.7154349999999994,1.060713,38885.203125,7866.9848629999997,12725.261719,0.96235999999999999,2.6383700000000001,1.9390000000000001E-2,7.1080000000000004E-2,2.2440000000000002E-2,1,0.85436000000000001,0.97412799999999999,1.5159309999999999,461.564301
1981,3,Oil and gas extraction,130048,47732,243.709305,175.28576699999999,13.595356000000001,1.1731720000000001,49727.59375,12708.394531,19446.244140999999,0.94533999999999996,3.1075300000000001,4.6030000000000001E-2,0.12506999999999999,2.8660000000000001E-2,1,0.92481999999999998,1.1611689999999999,1.7733019999999999,542.43542500000001
1982,3,Oil and gas extraction,124345,45966,337.24606299999999,247.45152300000001,14.578606000000001,1.0370999999999999,45820.859375,13465.351562,18492.474609000001,0.90080000000000005,2.8865599999999998,7.3700000000000002E-2,0.17641000000000001,3.6339999999999997E-2,1,1.0000800000000001,1.4214059999999999,1.723563,561.11621100000002
1983,3,Oil and gas extraction,118135,47051,424.70147700000001,339.278595,20.982303999999999,1.258542,52469.671875,7822.5454099999997,10005.564453000001,0.88397000000000003,2.8213200000000001,9.0740000000000001E-2,0.19775000000000001,4.5499999999999999E-2,1,1.0604100000000001,1.3180270000000001,1.62534,527.70678699999996
1984,3,Oil and gas extraction,125834,52999,479.49813799999998,370.94787600000001,28.163267000000001,1.0740799999999999,46935.359375,11279.755859000001,13740.207031,0.94530000000000003,3.1100500000000002,0.10473,0.20286999999999999,5.6610000000000001E-2,1,1.11025,1.3475250000000001,1.602015,533.98980700000004
1985,3,Oil and gas extraction,117763,44064,480.66934199999997,393.50466899999998,37.573746,0.953538,44503.550780999998,12886.681640999999,15396.068359000001,0.94150999999999996,2.54122,0.11683,0.20155000000000001,6.9900000000000004E-2,1,1.1559200000000001,1.43892,1.4620789999999999,511.58239700000001
1986,3,Oil and gas extraction,69731,25227,305.65069599999998,245.751282,30.785826,1.1075569999999999,29153.78125,6658.861328,8108.0615230000003,0.90559000000000001,1.55471,0.11834,0.18309,8.4760000000000002E-2,1,1.1772499999999999,1.077885,1.3146059999999999,435.99050899999997
1987,3,Oil and gas extraction,75686,27978,329.97525000000002,200.75741600000001,38.069572000000001,1.094201,34439.101562000003,5228.0615230000003,7470.9384769999997,0.92886000000000002,1.67093,0.11054,0.15143000000000001,9.801E-2,1,1.1740900000000001,0.92720599999999997,1.164669,399.91857900000002
1988,3,Oil and gas extraction,68838,25856,317.54400600000002,173.888306,48.338298999999999,1.0905069999999999,30585.140625,5171.5244140000004,6684.4765619999998,0.94196999999999997,1.52417,0.10421999999999999,0.12722,0.11005,1,1.17547,0.95917300000000005,1.1416630000000001,395.89453099999997
1989,3,Oil and gas extraction,74677,26876,297.566193,137.84669500000001,54.241661000000001,1.0934349999999999,35052.25,5882.2026370000003,6375.7963870000003,0.89983000000000002,1.5126200000000001,9.9779999999999994E-2,0.11815000000000001,0.12429999999999999,1,1.1716,1.110978,1.1318600000000001,406.23455799999999
1990,3,Oil and gas extraction,87428,31694,352.16537499999998,144.16206399999999,70.022246999999993,1.0936589999999999,42051.554687999997,6066.8208009999998,7048.1791990000002,0.91274999999999995,1.69316,9.9640000000000006E-2,0.12087000000000001,0.14143,1,1.1690499999999999,1.0983579999999999,1.1342270000000001,409.892426
1991,3,Oil and gas extraction,78682,32642,275.875,119.640411,64.034751999999997,1.1244000000000001,32649.326172000001,5861.7724609999996,7068.2275390000004,0.9325,1.7280599999999999,0.10052,0.13253999999999999,0.16106000000000001,1,1.1628000000000001,1.0036339999999999,1.164757,398.488495
1992,3,Oil and gas extraction,76931,34607,232.05529799999999,121.125046,65.312163999999996,1.1308419999999999,28561.378906000002,5091.8129879999997,8251.1865230000003,0.91122000000000003,1.79155,0.10126,0.15773000000000001,0.18021000000000001,1,1.15442,0.86985900000000005,1.1404799999999999,376.565247
1993,3,Oil and gas extraction,77334,34045,245.59848,155.18734699999999,81.347037999999998,1.10728,30133.761718999998,5364.0253910000001,7307.9736329999996,0.90812999999999999,1.7362500000000001,0.10780000000000001,0.21625,0.19807,1,1.1411500000000001,0.90656499999999995,1.05226,359.97396900000001
1994,3,Oil and gas extraction,71398,29337,244.35079999999999,211.666428,82.841887999999997,1.1120680000000001,29346.027343999998,5601.5698240000002,6573.4301759999998,0.90183999999999997,1.47662,0.11679,0.28942000000000001,0.21237,1,1.1341699999999999,0.90687799999999996,1.046203,340.18460099999999
1995,3,Oil and gas extraction,69954,27198,246.38188199999999,245.90933200000001,88.882606999999993,1.095135,30577.732422000001,5259.232422,6336.7666019999997,0.91607000000000005,1.3230500000000001,0.12823000000000001,0.36337000000000003,0.22133,1,1.12355,0.87855700000000003,0.91976800000000003,318.00299100000001
1996,3,Oil and gas extraction,92235,37123,326.53137199999998,397.59664900000001,129.933853,1.0819669999999999,41575.855469000002,4796.2065430000002,7884.7934569999998,0.92905000000000004,1.7123600000000001,0.1404,0.42841000000000001,0.25251000000000001,1,1.1085499999999999,0.78058899999999998,0.97166799999999998,305.89437900000001
1997,3,Oil and gas extraction,97795,42637,289.46554600000002,414.70300300000002,155.37623600000001,1.1036900000000001,42002.351562000003,4776.5390619999998,7518.4609380000002,0.98101000000000005,1.95044,0.15398999999999999,0.50373999999999997,0.32535999999999998,1,1.0979099999999999,0.76780499999999996,0.98336100000000004,295.68145800000002
1998,3,Oil and gas extraction,72100,33280,160.25500500000001,278.67919899999998,114.83858499999999,1.126495,25920.798827999999,4985.7954099999997,7358.5043949999999,0.95216000000000001,1.75101,0.17452000000000001,0.60074000000000005,0.40024999999999999,1,1.0896399999999999,0.72541299999999997,0.98802100000000004,285.91336100000001
1999,3,Oil and gas extraction,85102,41228,163.10047900000001,337.64471400000002,172.52487199999999,1.0970770000000001,30861.630859000001,5280.3237300000001,7057.6762699999999,0.94018999999999997,1.9501299999999999,0.19395999999999999,0.66881999999999997,0.64785999999999999,1,1.07724,0.74692000000000003,0.87114999999999998,259.31811499999998
2000,3,Oil and gas extraction,144879,76658,263.41387900000001,644.01574700000003,515.600281,1.0900780000000001,53439.171875,5330.0888670000004,8027.6123049999997,1.0016,2.8272200000000001,0.20873,0.71501000000000003,0.92679999999999996,1,1.0646500000000001,0.66045699999999996,0.82688099999999998,238.424789
2001,3,Oil and gas extraction,142654,65457,283.36755399999998,771.15905799999996,670.36682099999996,1.0901179999999999,61375.015625,5810.4150390000004,8285.5849610000005,1.0181899999999999,2.4279299999999999,0.22381999999999999,0.76990999999999998,1.0159100000000001,1,1.0595600000000001,0.66131300000000004,0.82703199999999999,230.462952
