"Variable","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"        Nonbusiness (incl NX)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1805795065477952,0.17872280928519277,NaN,0.1798787517204561,0.1842402211702075,0.18630825042513238,0.1811651909821593,0.1739464655784991,0.17079803447806743,0.16761907311783553,0.16224532067846528,0.15510423372070958,NaN,0.1604440814063213,0.1627831093400493,NaN,0.15731784434530166,NaN,0.15496951135141912,0.15634091226739413,0.15271193071181294,0.1432242251595419,0.136291555110249,0.1304603749816444,0.13705393721216577,0.13315873044063317,0.1362346229412513,0.14272992063177187,0.14218926800182866,0.14594675179501684,0.1445623040786915,0.14000379960652506,0.13872999239499997,0.13979268900819858,0.13694662982691827,0.13637829763092102,0.13456886067317145,0.1362309424062258,0.13543394979181017,0.13544278964686574,0.13174478206451024,0.1228387694018121,0.1260170657525498,0.12708173001221376,0.12513588728806016,0.12305824407981698,0.11991278270661364,0.11404758296822866,0.10841916942102273,0.09481769300662334,0.10531633291421595,0.0964099532602637,0.09335580729800033,0.09674072813941734,0.10354403984168489,0.10337785650833944,0.1076473609807218,0.11210078994055246,0.11212935979656384,0.11214431937380422,0.11291189434360509,0.12045170987844081,0.12092091967449727,0.11321624055788808
"Addendum:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Govt net interest payment",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.023803608351131232,NaN,0.024129066144212424,0.024736484213220843,0.02481484393227385,0.024301672008679533,0.02397354308089233,0.024421016040571307,0.025009295028684028,0.02587516419379964,0.02981569925320004,NaN,0.030444107633780405,0.03136710788524479,NaN,0.03208473497809601,NaN,0.032703755819274295,0.03337517849017272,0.0329223560000101,0.03420081247011913,0.03670706628235343,0.0397953888393893,0.0406043038446903,0.041877579457169516,0.04202515334705487,0.04179094867237076,0.04200579228539221,0.04114926339155358,0.04192166770047424,0.042342914688041716,0.04497527875413003,0.04468267141260038,0.04342500077175832,0.042359575546357706,0.04414004299437457,0.041902279294014896,0.039919786963058514,0.03733728034690299,0.03373766620799973,0.030819714721853474,0.02977284185311903,0.02920868029351752,0.03010684462558853,0.02844195911304893,0.02865854493020713,0.028292839163934706,0.028553212420639285,0.028347799738582688,0.031261952738556364,0.03178660741490064,0.03352200611886469,0.03325063478811978,0.03113484219656607,0.030519715737719097,0.029080555285628414,0.030018921987638714,0.03000582538617555,0.030667139482101688,0.031565930377680206,0.029334254906651053,0.028205297717136747,0.029272137658398808
"  Tax rate on consumption",2.947713938642061,3.1994981179422837,3.5106803797468356,4.405304429938005,6.316247687452388,7.224888750704417,7.092540942573125,7.080144079243585,7.150017205523723,7.242656211102813,7.232662292252526,7.558074290203121,8.147079139530295,7.9942023774746644,7.944706365174217,8.418010455783817,8.712503229785709,8.319116769996809,7.883745644168748,7.884353663696977,7.997398125977806,8.230926246068607,8.183297414310331,8.542768557359109,8.59542837501074,8.01976561717472,8.1378151520783,8.403410935056506,8.385377371671277,8.104030364742258,8.274209314792042,8.547919560359924,8.606193718427411,8.667326792752588,8.674859633279674,8.665179528141985,8.470493686974152,8.058859932613629,8.086483712760394,8.352488632527134,8.46416484024392,8.464043394090833,8.579057829490369,8.422931369141303,8.341229438248536,8.162242880533585,7.948012075140677,7.6800218879011855,7.571891128161854,7.53382663550482,7.297624604205826,7.51165127348605,8.198966778372359,7.513943230580865,7.512430942253371,7.626286943193946,7.396040297401607,7.179315367403971,7.188002128545558,7.146160434256693,6.961723437817152,6.91670819119169,7.12624912861812,7.115969066783815,7.0949940520900325,7.326447029367937,7.160051505363127,7.024411413195603,7.00920569499656,6.949953447599964,6.855515441555834,6.707181825691326,6.498231997196416,6.406596542277315,6.442425661909461,6.583729755732535,6.74184685119259,6.703257306378753,6.496023123565012,6.309062323166883,5.936741056561487,6.086446575991868,6.210766252881032,6.262272725174325,6.4156748461328466,6.436508638294826,6.376303747170751,6.276243239783861,6.235552787355539,6.476915257891203,6.545358860576207,6.423661896377668,6.579689351191916,6.620503896746713
"  Tax rate on C-corp profits",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"  Tax rate on C-corp profits*",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"  Retirement financing",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04860680698143883,0.047519552288952854,0.04799011821307422,0.05112779872307746,0.05368180299553622,0.05754157457271197,0.05759740244010639,0.055420204411342745,0.05467732418618905,0.054696207573682834,0.053904857916034984,0.05303772542584519,0.05321022459057231,0.05429229515824079,0.056948390076048835,0.05828452391820857,0.05933164350891486,0.05974253260293701,0.060749257970431875,0.06069903423191981,0.06010255773014728,0.05818930658415443,0.05626956662656019,0.055731844509576835,0.05786160478380195,0.05925461635129259,0.05931460594787413,0.059290741950606685,0.05945782898296079,0.062477546767484765,0.06341509083113296,0.0659973906598221,0.07276098611059163,0.0730597944025198,0.07341182272948234,0.07453900002732848,0.07519751565307045,0.07574846596404355,0.07677253538395087,0.0773260336331092,0.07714627200054701,0.0776303601992809,0.079695640521468,0.08395133724639366,0.07943435860249441,0.07805134537602228
"    Social security",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016695613625691278,0.01757090867144785,NaN,0.020355029071328648,0.02057886503850214,0.02016253272330134,0.020998532124004647,0.02097552504636666,0.021147993145379327,0.022538969704534687,0.02233034287735761,0.025125319366384263,NaN,0.027533302104557282,0.030553591744644275,NaN,0.03339741902506336,NaN,0.03419669531613056,0.03324022419844997,0.03337722938474878,0.03545721034044575,0.037212741281446395,0.03952717350921708,0.039136443253633184,0.03721732132503823,0.03665897193129789,0.03657097552020311,0.03570110457271938,0.03524589412267543,0.03479546775933327,0.035362894734129936,0.037118429340626785,0.03743797831109709,0.037635564904422825,0.037156639078451154,0.03721341354320082,0.03681934599788182,0.03624914801014248,0.03559265394117492,0.03456068701205338,0.03435966034609843,0.03514704461237385,0.03565969087473296,0.03528515643580657,0.03462859090631892,0.03428124457570886,0.03431867821264046,0.03463947446640267,0.03567820486294882,0.03977076737369747,0.03985555320871593,0.03983887725453882,0.040898558226371964,0.041407407709408636,0.041584661579787456,0.04184930378463424,0.04194135162420879,0.04160280679271829,0.04164346630461939,0.04241918303992232,0.04456545414738713,0.04150351345800372,0.041093394571799294
"    Medicare",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010686004875537043,0.004704782681097313,0.005396964450756538,0.00566680485042488,0.005808128320068561,NaN,0.005941297679883465,0.006177657038036829,NaN,0.007923239268818811,NaN,0.009079652124386422,0.00929147566974182,0.009740407471771961,0.010824097882840106,0.011675348612284966,0.013096262818486337,0.01375675994508312,0.013927000532596507,0.013945510970127343,0.01421601270679885,0.014491278969951046,0.014217416920433911,0.015023507112642028,0.01559133783927859,0.016505930674562908,0.017617278164706113,0.018542086007000535,0.019571330394239427,0.020580803547108728,0.02097896906745584,0.021034024764477754,0.01981774506568585,0.018991164111755717,0.018756644226620916,0.02005714184036484,0.020724813035852132,0.021063715408546926,0.02170805932635305,0.022206173482229283,0.025173544200678365,0.0257666643029535,0.02719798656641553,0.029504777563519102,0.029646788290811694,0.029916203475903333,0.02976925676529733,0.029685403625433357,0.029894431180513194,0.03047943158033143,0.03097665564702705,0.031079687346771634,0.031415033888530106,0.03253218481607496,0.03420759370309118,0.033001362706284725,0.03196658685922689
"    Railroad retirement",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013668251744669122,0.0014981843961548971,NaN,0.0014805728237642882,0.0014443677003081203,0.0013808402046111604,0.0013249751824522774,0.00127426367662654,0.0013096096503245982,0.001347866673525105,0.0013043385025399163,0.0013971855415659828,NaN,0.0014483425987402653,0.0015474295157753323,NaN,0.0016547928236866512,NaN,0.001554152481179758,0.0014495764218737483,0.001403339705563618,0.0014387878515020743,0.0014263041110297318,0.0014840562516049375,0.0014307296923697535,0.0013045539357230773,0.0012423346046394283,0.001199509714502378,0.0011506343711140882,0.0011052443845944522,0.0010647676342221872,0.0010459600748567485,0.0010555130112947912,0.0010289013402175339,0.0009884649181100193,0.0009476007691657498,0.0009113836688309654,0.0008706248478381026,0.0008333628219005139,0.000793353818122033,0.00074659614393812,0.0007076638408771346,0.0006955259178874971,0.0006941889973354234,0.0006739889566881855,0.0006425566731100925,0.0006147153317725329,0.0006004078285929772,0.0005904896924689169,0.0005932010769858551,0.0006362413008599396,0.0006224560879383301,0.0006122218004166778,0.0006122932291391782,0.0006050641671986215,0.0005956395921431504,0.0005869894420791489,0.000577887067596341,0.0005604262030804955,0.0005452040591067464,0.0005359895142746042,0.0005426764599663459,0.000490289576261919,0.0004612010245057012
"    Pension benefit guaranty",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.232476194432798e-6,5.092614781990584e-6,8.459733907872495e-6,7.474999228502048e-6,6.978529711474035e-6,1.131493243296088e-5,1.6899319274372398e-5,1.6992540959954345e-5,2.0602232213469824e-5,3.0219107907476062e-5,3.978729532719293e-5,6.623557582095554e-5,3.489034501331686e-5,3.968883264239705e-5,3.596583666863657e-5,5.0089850886106705e-5,5.507612834453271e-5,5.130208912328076e-5,5.076492211432293e-5,6.276422484105525e-5,4.066176247379917e-5,4.319145832041206e-5,6.132169156888776e-5,2.7563536562530223e-5,2.827744459314361e-5,8.98456104597341e-5,0.00014661200932702118,0.00015776838283045006,0.00018199424984607728,0.0001764198651722405,0.0001503753940160831,0.00012909252678545974,0.00012317823115425732,0.00013686064833600913,0.00013444191894926955,0.00012755661749902072,9.03761483037338e-5,0.00014727817937056902,0.0001838062294505284,8.032967090859112e-5,3.773611307315561e-5,2.830727225430519e-5,2.7573170651411613e-5,4.539530344682675e-5,7.484484303838818e-5,4.4637828068655054e-5
"    Veteran pension+disability",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005385258370468675,0.005433878494799954,NaN,0.005328638537836279,0.005225371371862368,0.004977066699209233,0.004862891371386254,0.004280762667402637,0.004451471334360216,0.0042076164274828555,0.004308295248493299,0.004350091144600564,NaN,0.004244168283773703,0.0038963141470866806,NaN,0.003950722836336125,NaN,0.0037750745835476596,0.0035331833841053244,0.003460681917081994,0.0034002276490610116,0.003360430461063651,0.003422767060970667,0.0032565702297459604,0.0029543360770249738,0.002809904447910914,0.002679490524271018,0.0025220527069232694,0.0024029344223204367,0.002291591739361491,0.002252413677333117,0.0022325512128957177,0.0021502762513017264,0.002110451551036945,0.0020156602719573935,0.0019928922891770443,0.001967330093902991,0.0019453603711527367,0.001942362300851209,0.0019097976672440991,0.0018803125594178227,0.0019336149685826207,0.0020860778329123346,0.0021451331375054294,0.0021537666619941684,0.002173701343404048,0.0022084966604007253,0.002268086975291798,0.0023989056266864417,0.0027260216413608606,0.002798136166717857,0.002910078279674239,0.003131335189020975,0.003409264002726114,0.003526455432229196,0.0036730043474555185,0.003749809623368421,0.0038656155449034455,0.003998348674770354,0.004180709980544704,0.004590217632502174,0.004364348018905654,0.004485525092421743
"  Sweat income estimates:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Interest for fixed assets",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0799980453511665,0.07663088585649862,0.08051119429769098,0.07617551042718711,0.0758690634023716,0.077300473044964,0.08239057085018958,0.08579172041578045,0.09136448885397433,0.08390496315932217,0.0905166881175818,0.08961608544699105,0.08592218808645728,0.0881618531148336,0.0845841036429051,0.08583807668153365,0.08968584697387072,0.08359158576505638,0.08225706643232389,0.08804131419137372,0.086788058009425,0.08170996593622543,0.08288049617723121,0.09018131577774853,0.09702411079280264,0.08762677523217738
"    No interest for FA",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07586487054651543,0.07189120646511038,0.07566858922261954,0.07058918445766113,0.06991684075870058,0.072691505621326,0.07834969075740508,0.08210546604377607,0.08759585419027353,0.07924940576545196,0.08599146491019723,0.08387954181408042,0.0821220765149794,0.08484395615777429,0.08090492641065496,0.08309405519933719,0.08697970861210566,0.0808344163975474,0.07949165282352395,0.08499715828038468,0.08308138296200214,0.07766692981990098,0.0785688489865958,0.08574804424008951,0.09371254856552101,0.08436555711390484
"    Alternative imputation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07648146729854817,0.0749200922218239,0.07945066769065443,0.07568249715667485,0.07603285133722844,0.07536430759742165,0.07892432929429892,0.08109227920392184,0.08580217045267328,0.07928992850752666,0.08482110139649017,0.08390621341814453,0.07853557716322503,0.08056928036227932,0.07828333994701696,0.07911266708852632,0.08346835844277183,0.07737939909040545,0.07654932284084243,0.08280917379863584,0.0818356654206467,0.07783317995359741,0.07746642869794508,0.08343147302528293,0.08891693707326803,0.07899091101072661
