year,sector,sector_order,row_type,value_millions,share_of_national_income_percent,share_of_domestic_industries_percent,source_table,source_line,source_description,classification_note,source_note
2016,"Agriculture, forestry, fishing, and hunting",1,sector,123703.0,0.7802480056221908,0.7918029325185834,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Mining,2,sector,95410.0,0.6017918903859504,0.6107040071105635,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Utilities,3,sector,165891.0,1.0463458598471407,1.0618415097325071,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Construction,4,sector,780375.0,4.922160637877958,4.995054392085798,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Manufacturing,5,sector,1.582642e6,9.982403531958928,10.130235941950284,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Wholesale trade,6,sector,922870.0,5.820937866895315,5.907141882843788,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Retail trade,7,sector,1.093814e6,6.899155170219243,7.001326829825322,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Transportation and warehousing,8,sector,514527.0,3.2453430037167164,3.293404262305596,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Information,9,sector,635483.0,4.008264499299181,4.067624091296953,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,"Finance, insurance, real estate, rental, and leasing",10,sector,2.764991e6,17.43998701174027,17.698261013778893,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Professional and business services,11,service_detail,2.281147e6,14.38817488081165,14.601253681042246,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,"Educational services, health care, and social assistance",12,service_detail,1.630134e6,10.281955994575105,10.434224566892059,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,712304.0,4.492807574567383,4.559342910396005,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,"Other services, except government",14,service_detail,460332.0,2.9035118382260277,2.9465108164890466,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Services,15,services_total,5.083917e6,32.066450288180164,32.54133197481936,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Government,16,sector,1.859331e6,11.727600014078183,11.901277562570918,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2016,Rest of the world,17,sector,231365.0,1.459318527608693,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,"Agriculture, forestry, fishing, and hunting",1,sector,133467.0,0.8123600310611291,0.8271079363245811,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Mining,2,sector,150561.0,0.9164043444191796,0.933041111293168,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Utilities,3,sector,173950.0,1.0587637948188195,1.0779850114534746,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Construction,4,sector,833059.0,5.0704955915376315,5.162547373707502,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Manufacturing,5,sector,1.61026e6,9.80100596864014,9.978937306944937,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Wholesale trade,6,sector,945825.0,5.756856948746824,5.861369206427034,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Retail trade,7,sector,1.102263e6,6.709032232068851,6.830830656394029,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Transportation and warehousing,8,sector,534814.0,3.2551980463479864,3.314294198996715,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Information,9,sector,637823.0,3.8821724627923198,3.952650956943314,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,"Finance, insurance, real estate, rental, and leasing",10,sector,2.816895e6,17.14530865079712,17.456571364404915,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Professional and business services,11,service_detail,2.395056e6,14.577744060727696,14.84239419138668,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,"Educational services, health care, and social assistance",12,service_detail,1.682761e6,10.242290440546777,10.428233031666917,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,740948.0,4.5098529246531465,4.5917265781341134,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,"Other services, except government",14,service_detail,472947.0,2.8786384620188348,2.930898403057697,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Services,15,services_total,5.291712e6,32.20852588794645,32.793252204245405,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Government,16,sector,1.905959e6,11.600807034257445,11.81141267286492,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2017,Rest of the world,17,sector,292950.0,1.7830690065661006,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,"Agriculture, forestry, fishing, and hunting",1,sector,119663.0,0.6982027069817762,0.7102331068352317,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Mining,2,sector,179188.0,1.0455157121136067,1.063530497711001,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Utilities,3,sector,197223.0,1.1507452803211256,1.1705732267230882,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Construction,4,sector,872722.0,5.0921075256557975,5.179847216461706,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Manufacturing,5,sector,1.735551e6,10.126491950769482,10.30097673300012,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Wholesale trade,6,sector,959965.0,5.601147903761069,5.69765862800601,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Retail trade,7,sector,1.130713e6,6.5974183951554375,6.71109538394479,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Transportation and warehousing,8,sector,550407.0,3.2114827251674996,3.266818261566728,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Information,9,sector,635600.0,3.708561882600444,3.772462354315647,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,"Finance, insurance, real estate, rental, and leasing",10,sector,2.918529e6,17.02886312565134,17.32227939345263,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Professional and business services,11,service_detail,2.538796e6,14.813219120985647,15.068458677292554,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,"Educational services, health care, and social assistance",12,service_detail,1.750129e6,10.211550816604205,10.387501207828963,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,777506.0,4.536546751247862,4.614713837719543,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,"Other services, except government",14,service_detail,498970.0,2.9113611116443416,2.9615253947968507,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Services,15,services_total,5.565401e6,32.47267780048205,33.03219911763791,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Government,16,sector,1.983448e6,11.572906936626945,11.772314209790217,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2018,Rest of the world,17,sector,290307.0,1.6938663852298412,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,"Agriculture, forestry, fishing, and hunting",1,sector,112641.0,0.6313185944766839,0.6414531792310421,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Mining,2,sector,164882.0,0.9241135332117488,0.938948367805441,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Utilities,3,sector,193645.0,1.085321412517977,1.1027441241838685,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Construction,4,sector,933891.0,5.234175420268151,5.318199865104687,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Manufacturing,5,sector,1.739885e6,9.751526999503424,9.908068684993934,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Wholesale trade,6,sector,1.024715e6,5.743216355848893,5.835412456882816,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Retail trade,7,sector,1.175797e6,6.589985080298484,6.695774396359421,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Transportation and warehousing,8,sector,573981.0,3.216989179573348,3.268631646276336,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Information,9,sector,690778.0,3.871600891819273,3.9337518687055404,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,"Finance, insurance, real estate, rental, and leasing",10,sector,3.047905e6,17.082581836972835,17.35680926344927,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Professional and business services,11,service_detail,2.700484e6,15.135392648207786,15.378361762258514,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,"Educational services, health care, and social assistance",12,service_detail,1.835738e6,10.288753952712057,10.45391976576233,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,816673.0,4.5772041308853515,4.650682187144581,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,"Other services, except government",14,service_detail,514993.0,2.8863793549891326,2.9327145278515996,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2019,Services,15,services_total,5.867888e6,32.88773008679433,33.41567824301703,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
